country,format,match,opponent,result,margin,date,ground,home_away,matches,won_flag,lost_flag,tied_flag,no_result_flag,month,year,period
West Indies,Test,West Indies v Zimbabwe,Zimbabwe,Won,4 runs,2023-02-12,"Queens Sports Club, Bulawayo",Neutral,1,1,0,0,0,2,2023,2023-02
Zimbabwe,Test,West Indies v Zimbabwe,West Indies,Lost,4 runs,2023-02-12,"Queens Sports Club, Bulawayo",Neutral,1,0,1,0,0,2,2023,2023-02
England,Test,England v New Zealand,New Zealand,Won,267 runs,2023-02-16,"Bay Oval, Mount Maunganui",Neutral,1,1,0,0,0,2,2023,2023-02
New Zealand,Test,England v New Zealand,England,Lost,267 runs,2023-02-16,"Bay Oval, Mount Maunganui",Neutral,1,0,1,0,0,2,2023,2023-02
Australia,Test,Australia v India,India,Lost,6 wickets,2023-02-17,"Arun Jaitley Stadium, Delhi",Neutral,1,0,1,0,0,2,2023,2023-02
India,Test,Australia v India,Australia,Won,6 wickets,2023-02-17,"Arun Jaitley Stadium, Delhi",Neutral,1,1,0,0,0,2,2023,2023-02
England,Test,England v New Zealand,New Zealand,Lost,1 runs,2023-02-24,"Basin Reserve, Wellington",Neutral,1,0,1,0,0,2,2023,2023-02
New Zealand,Test,England v New Zealand,England,Won,1 runs,2023-02-24,"Basin Reserve, Wellington",Neutral,1,1,0,0,0,2,2023,2023-02
South Africa,Test,South Africa v West Indies,West Indies,Won,87 runs,2023-02-28,"SuperSport Park, Centurion",Neutral,1,1,0,0,0,2,2023,2023-02
West Indies,Test,South Africa v West Indies,South Africa,Lost,87 runs,2023-02-28,"SuperSport Park, Centurion",Neutral,1,0,1,0,0,2,2023,2023-02
Australia,Test,Australia v India,India,Won,9 wickets,2023-03-01,"Holkar Cricket Stadium, Indore",Neutral,1,1,0,0,0,3,2023,2023-03
India,Test,Australia v India,Australia,Lost,9 wickets,2023-03-01,"Holkar Cricket Stadium, Indore",Neutral,1,0,1,0,0,3,2023,2023-03
South Africa,Test,South Africa v West Indies,West Indies,Won,284 runs,2023-03-08,"The Wanderers Stadium, Johannesburg",Neutral,1,1,0,0,0,3,2023,2023-03
West Indies,Test,South Africa v West Indies,South Africa,Lost,284 runs,2023-03-08,"The Wanderers Stadium, Johannesburg",Neutral,1,0,1,0,0,3,2023,2023-03
New Zealand,Test,New Zealand v Sri Lanka,Sri Lanka,Won,2 wickets,2023-03-09,"Hagley Oval, Christchurch",Neutral,1,1,0,0,0,3,2023,2023-03
Sri Lanka,Test,New Zealand v Sri Lanka,New Zealand,Lost,2 wickets,2023-03-09,"Hagley Oval, Christchurch",Neutral,1,0,1,0,0,3,2023,2023-03
Australia,Test,Australia v India,India,Drawn,Draw,2023-03-09,"Narendra Modi Stadium, Ahmedabad",Neutral,1,0,0,0,1,3,2023,2023-03
India,Test,Australia v India,Australia,Drawn,Draw,2023-03-09,"Narendra Modi Stadium, Ahmedabad",Neutral,1,0,0,0,1,3,2023,2023-03
New Zealand,Test,New Zealand v Sri Lanka,Sri Lanka,Won,58 runs,2023-03-17,"Basin Reserve, Wellington",Neutral,1,1,0,0,0,3,2023,2023-03
Sri Lanka,Test,New Zealand v Sri Lanka,New Zealand,Lost,58 runs,2023-03-17,"Basin Reserve, Wellington",Neutral,1,0,1,0,0,3,2023,2023-03
Bangladesh,Test,Bangladesh v Ireland,Ireland,Won,7 wickets,2023-04-04,"Shere Bangla National Stadium, Mirpur",Neutral,1,1,0,0,0,4,2023,2023-04
Ireland,Test,Bangladesh v Ireland,Bangladesh,Lost,7 wickets,2023-04-04,"Shere Bangla National Stadium, Mirpur",Neutral,1,0,1,0,0,4,2023,2023-04
Ireland,Test,Ireland v Sri Lanka,Sri Lanka,Lost,280 runs,2023-04-16,Galle International Stadium,Neutral,1,0,1,0,0,4,2023,2023-04
Sri Lanka,Test,Ireland v Sri Lanka,Ireland,Won,280 runs,2023-04-16,Galle International Stadium,Neutral,1,1,0,0,0,4,2023,2023-04
Ireland,Test,Ireland v Sri Lanka,Sri Lanka,Lost,10 runs,2023-04-24,Galle International Stadium,Neutral,1,0,1,0,0,4,2023,2023-04
Sri Lanka,Test,Ireland v Sri Lanka,Ireland,Won,10 runs,2023-04-24,Galle International Stadium,Neutral,1,1,0,0,0,4,2023,2023-04
England,Test,England v Ireland,Ireland,Won,10 wickets,2023-06-01,"Lord's, London",Neutral,1,1,0,0,0,6,2023,2023-06
Ireland,Test,England v Ireland,England,Lost,10 wickets,2023-06-01,"Lord's, London",Neutral,1,0,1,0,0,6,2023,2023-06
Australia,Test,Australia v India,India,Won,209 runs,2023-06-07,"Kennington Oval, London",Neutral,1,1,0,0,0,6,2023,2023-06
India,Test,Australia v India,Australia,Lost,209 runs,2023-06-07,"Kennington Oval, London",Neutral,1,0,1,0,0,6,2023,2023-06
Australia,Test,Australia v England,England,Won,2 wickets,2023-06-16,"Edgbaston, Birmingham",Neutral,1,1,0,0,0,6,2023,2023-06
England,Test,Australia v England,Australia,Lost,2 wickets,2023-06-16,"Edgbaston, Birmingham",Neutral,1,0,1,0,0,6,2023,2023-06
Australia,Test,Australia v England,England,Won,43 runs,2023-06-28,"Lord's, London",Neutral,1,1,0,0,0,6,2023,2023-06
England,Test,Australia v England,Australia,Lost,43 runs,2023-06-28,"Lord's, London",Neutral,1,0,1,0,0,6,2023,2023-06
Australia,Test,Australia v England,England,Lost,3 wickets,2023-07-06,"Headingley, Leeds",Neutral,1,0,1,0,0,7,2023,2023-07
England,Test,Australia v England,Australia,Won,3 wickets,2023-07-06,"Headingley, Leeds",Neutral,1,1,0,0,0,7,2023,2023-07
India,Test,India v West Indies,West Indies,Won,141 runs,2023-07-12,"Windsor Park, Roseau, Dominica",Neutral,1,1,0,0,0,7,2023,2023-07
West Indies,Test,India v West Indies,India,Lost,141 runs,2023-07-12,"Windsor Park, Roseau, Dominica",Neutral,1,0,1,0,0,7,2023,2023-07
Pakistan,Test,Pakistan v Sri Lanka,Sri Lanka,Won,4 wickets,2023-07-16,Galle International Stadium,Neutral,1,1,0,0,0,7,2023,2023-07
Sri Lanka,Test,Pakistan v Sri Lanka,Pakistan,Lost,4 wickets,2023-07-16,Galle International Stadium,Neutral,1,0,1,0,0,7,2023,2023-07
Australia,Test,Australia v England,England,Drawn,Draw,2023-07-19,"Old Trafford, Manchester",Neutral,1,0,0,0,1,7,2023,2023-07
England,Test,Australia v England,Australia,Drawn,Draw,2023-07-19,"Old Trafford, Manchester",Neutral,1,0,0,0,1,7,2023,2023-07
India,Test,India v West Indies,West Indies,Drawn,Draw,2023-07-20,"Queen's Park Oval, Port of Spain, Trinidad",Neutral,1,0,0,0,1,7,2023,2023-07
West Indies,Test,India v West Indies,India,Drawn,Draw,2023-07-20,"Queen's Park Oval, Port of Spain, Trinidad",Neutral,1,0,0,0,1,7,2023,2023-07
Pakistan,Test,Pakistan v Sri Lanka,Sri Lanka,Won,222 runs,2023-07-24,"Sinhalese Sports Club Ground, Colombo",Neutral,1,1,0,0,0,7,2023,2023-07
Sri Lanka,Test,Pakistan v Sri Lanka,Pakistan,Lost,222 runs,2023-07-24,"Sinhalese Sports Club Ground, Colombo",Neutral,1,0,1,0,0,7,2023,2023-07
Australia,Test,Australia v England,England,Lost,49 runs,2023-07-27,"Kennington Oval, London",Neutral,1,0,1,0,0,7,2023,2023-07
England,Test,Australia v England,Australia,Won,49 runs,2023-07-27,"Kennington Oval, London",Neutral,1,1,0,0,0,7,2023,2023-07
Bangladesh,Test,Bangladesh v New Zealand,New Zealand,Won,150 runs,2023-11-28,Sylhet International Cricket Stadium,Neutral,1,1,0,0,0,11,2023,2023-11
New Zealand,Test,Bangladesh v New Zealand,Bangladesh,Lost,150 runs,2023-11-28,Sylhet International Cricket Stadium,Neutral,1,0,1,0,0,11,2023,2023-11
Bangladesh,Test,Bangladesh v New Zealand,New Zealand,Lost,4 wickets,2023-12-06,"Shere Bangla National Stadium, Mirpur",Neutral,1,0,1,0,0,12,2023,2023-12
New Zealand,Test,Bangladesh v New Zealand,Bangladesh,Won,4 wickets,2023-12-06,"Shere Bangla National Stadium, Mirpur",Neutral,1,1,0,0,0,12,2023,2023-12
Australia,Test,Australia v Pakistan,Pakistan,Won,360 runs,2023-12-14,Perth Stadium,Neutral,1,1,0,0,0,12,2023,2023-12
Pakistan,Test,Australia v Pakistan,Australia,Lost,360 runs,2023-12-14,Perth Stadium,Neutral,1,0,1,0,0,12,2023,2023-12
Australia,Test,Australia v Pakistan,Pakistan,Won,79 runs,2023-12-26,Melbourne Cricket Ground,Neutral,1,1,0,0,0,12,2023,2023-12
Pakistan,Test,Australia v Pakistan,Australia,Lost,79 runs,2023-12-26,Melbourne Cricket Ground,Neutral,1,0,1,0,0,12,2023,2023-12
India,Test,India v South Africa,South Africa,Lost,32 runs,2023-12-26,"SuperSport Park, Centurion",Neutral,1,0,1,0,0,12,2023,2023-12
South Africa,Test,India v South Africa,India,Won,32 runs,2023-12-26,"SuperSport Park, Centurion",Neutral,1,1,0,0,0,12,2023,2023-12
Australia,Test,Australia v Pakistan,Pakistan,Won,8 wickets,2024-01-03,Sydney Cricket Ground,Neutral,1,1,0,0,0,1,2024,2024-01
Pakistan,Test,Australia v Pakistan,Australia,Lost,8 wickets,2024-01-03,Sydney Cricket Ground,Neutral,1,0,1,0,0,1,2024,2024-01
India,Test,India v South Africa,South Africa,Won,7 wickets,2024-01-03,"Newlands, Cape Town",Neutral,1,1,0,0,0,1,2024,2024-01
South Africa,Test,India v South Africa,India,Lost,7 wickets,2024-01-03,"Newlands, Cape Town",Neutral,1,0,1,0,0,1,2024,2024-01
Australia,Test,Australia v West Indies,West Indies,Won,10 wickets,2024-01-17,Adelaide Oval,Neutral,1,1,0,0,0,1,2024,2024-01
West Indies,Test,Australia v West Indies,Australia,Lost,10 wickets,2024-01-17,Adelaide Oval,Neutral,1,0,1,0,0,1,2024,2024-01
Australia,Test,Australia v West Indies,West Indies,Lost,8 runs,2024-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Neutral,1,0,1,0,0,1,2024,2024-01
West Indies,Test,Australia v West Indies,Australia,Won,8 runs,2024-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Neutral,1,1,0,0,0,1,2024,2024-01
England,Test,England v India,India,Won,28 runs,2024-01-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Neutral,1,1,0,0,0,1,2024,2024-01
India,Test,England v India,England,Lost,28 runs,2024-01-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Neutral,1,0,1,0,0,1,2024,2024-01
England,Test,England v India,India,Lost,106 runs,2024-02-02,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Neutral,1,0,1,0,0,2,2024,2024-02
India,Test,England v India,England,Won,106 runs,2024-02-02,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Neutral,1,1,0,0,0,2,2024,2024-02
New Zealand,Test,New Zealand v South Africa,South Africa,Won,281 runs,2024-02-04,"Bay Oval, Mount Maunganui",Neutral,1,1,0,0,0,2,2024,2024-02
South Africa,Test,New Zealand v South Africa,New Zealand,Lost,281 runs,2024-02-04,"Bay Oval, Mount Maunganui",Neutral,1,0,1,0,0,2,2024,2024-02
New Zealand,Test,New Zealand v South Africa,South Africa,Won,7 wickets,2024-02-13,"Seddon Park, Hamilton",Neutral,1,1,0,0,0,2,2024,2024-02
South Africa,Test,New Zealand v South Africa,New Zealand,Lost,7 wickets,2024-02-13,"Seddon Park, Hamilton",Neutral,1,0,1,0,0,2,2024,2024-02
England,Test,England v India,India,Lost,434 runs,2024-02-15,"Saurashtra Cricket Association Stadium, Rajkot",Neutral,1,0,1,0,0,2,2024,2024-02
India,Test,England v India,England,Won,434 runs,2024-02-15,"Saurashtra Cricket Association Stadium, Rajkot",Neutral,1,1,0,0,0,2,2024,2024-02
England,Test,England v India,India,Lost,5 wickets,2024-02-23,"JSCA International Stadium Complex, Ranchi",Neutral,1,0,1,0,0,2,2024,2024-02
India,Test,England v India,England,Won,5 wickets,2024-02-23,"JSCA International Stadium Complex, Ranchi",Neutral,1,1,0,0,0,2,2024,2024-02
Australia,Test,Australia v New Zealand,New Zealand,Won,172 runs,2024-02-29,"Basin Reserve, Wellington",Neutral,1,1,0,0,0,2,2024,2024-02
New Zealand,Test,Australia v New Zealand,Australia,Lost,172 runs,2024-02-29,"Basin Reserve, Wellington",Neutral,1,0,1,0,0,2,2024,2024-02
England,Test,England v India,India,Lost,64 runs,2024-03-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Neutral,1,0,1,0,0,3,2024,2024-03
India,Test,England v India,England,Won,64 runs,2024-03-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Neutral,1,1,0,0,0,3,2024,2024-03
Australia,Test,Australia v New Zealand,New Zealand,Won,3 wickets,2024-03-08,"Hagley Oval, Christchurch",Neutral,1,1,0,0,0,3,2024,2024-03
New Zealand,Test,Australia v New Zealand,Australia,Lost,3 wickets,2024-03-08,"Hagley Oval, Christchurch",Neutral,1,0,1,0,0,3,2024,2024-03
Bangladesh,Test,Bangladesh v Sri Lanka,Sri Lanka,Lost,328 runs,2024-03-22,Sylhet International Cricket Stadium,Neutral,1,0,1,0,0,3,2024,2024-03
Sri Lanka,Test,Bangladesh v Sri Lanka,Bangladesh,Won,328 runs,2024-03-22,Sylhet International Cricket Stadium,Neutral,1,1,0,0,0,3,2024,2024-03
Bangladesh,Test,Bangladesh v Sri Lanka,Sri Lanka,Lost,192 runs,2024-03-30,"Zahur Ahmed Chowdhury Stadium, Chattogram",Neutral,1,0,1,0,0,3,2024,2024-03
Sri Lanka,Test,Bangladesh v Sri Lanka,Bangladesh,Won,192 runs,2024-03-30,"Zahur Ahmed Chowdhury Stadium, Chattogram",Neutral,1,1,0,0,0,3,2024,2024-03
England,Test,England v West Indies,West Indies,Won,114 runs,2024-07-10,"Lord's, London",Neutral,1,1,0,0,0,7,2024,2024-07
West Indies,Test,England v West Indies,England,Lost,114 runs,2024-07-10,"Lord's, London",Neutral,1,0,1,0,0,7,2024,2024-07
England,Test,England v West Indies,West Indies,Won,241 runs,2024-07-18,"Trent Bridge, Nottingham",Neutral,1,1,0,0,0,7,2024,2024-07
West Indies,Test,England v West Indies,England,Lost,241 runs,2024-07-18,"Trent Bridge, Nottingham",Neutral,1,0,1,0,0,7,2024,2024-07
Ireland,Test,Ireland v Zimbabwe,Zimbabwe,Won,4 wickets,2024-07-25,"Civil Service Cricket Club, Stormont, Belfast",Neutral,1,1,0,0,0,7,2024,2024-07
Zimbabwe,Test,Ireland v Zimbabwe,Ireland,Lost,4 wickets,2024-07-25,"Civil Service Cricket Club, Stormont, Belfast",Neutral,1,0,1,0,0,7,2024,2024-07
England,Test,England v West Indies,West Indies,Won,10 wickets,2024-07-26,"Edgbaston, Birmingham",Neutral,1,1,0,0,0,7,2024,2024-07
West Indies,Test,England v West Indies,England,Lost,10 wickets,2024-07-26,"Edgbaston, Birmingham",Neutral,1,0,1,0,0,7,2024,2024-07
South Africa,Test,South Africa v West Indies,West Indies,Drawn,Draw,2024-08-07,"Queen's Park Oval, Port of Spain, Trinidad",Neutral,1,0,0,0,1,8,2024,2024-08
West Indies,Test,South Africa v West Indies,South Africa,Drawn,Draw,2024-08-07,"Queen's Park Oval, Port of Spain, Trinidad",Neutral,1,0,0,0,1,8,2024,2024-08
South Africa,Test,South Africa v West Indies,West Indies,Won,40 runs,2024-08-15,"Providence Stadium, Guyana",Neutral,1,1,0,0,0,8,2024,2024-08
West Indies,Test,South Africa v West Indies,South Africa,Lost,40 runs,2024-08-15,"Providence Stadium, Guyana",Neutral,1,0,1,0,0,8,2024,2024-08
England,Test,England v Sri Lanka,Sri Lanka,Won,5 wickets,2024-08-21,"Old Trafford, Manchester",Neutral,1,1,0,0,0,8,2024,2024-08
Sri Lanka,Test,England v Sri Lanka,England,Lost,5 wickets,2024-08-21,"Old Trafford, Manchester",Neutral,1,0,1,0,0,8,2024,2024-08
Bangladesh,Test,Bangladesh v Pakistan,Pakistan,Won,10 wickets,2024-08-21,Rawalpindi Cricket Stadium,Neutral,1,1,0,0,0,8,2024,2024-08
Pakistan,Test,Bangladesh v Pakistan,Bangladesh,Lost,10 wickets,2024-08-21,Rawalpindi Cricket Stadium,Neutral,1,0,1,0,0,8,2024,2024-08
England,Test,England v Sri Lanka,Sri Lanka,Won,190 runs,2024-08-29,"Lord's, London",Neutral,1,1,0,0,0,8,2024,2024-08
Sri Lanka,Test,England v Sri Lanka,England,Lost,190 runs,2024-08-29,"Lord's, London",Neutral,1,0,1,0,0,8,2024,2024-08
Bangladesh,Test,Bangladesh v Pakistan,Pakistan,Won,6 wickets,2024-08-30,Rawalpindi Cricket Stadium,Neutral,1,1,0,0,0,8,2024,2024-08
Pakistan,Test,Bangladesh v Pakistan,Bangladesh,Lost,6 wickets,2024-08-30,Rawalpindi Cricket Stadium,Neutral,1,0,1,0,0,8,2024,2024-08
England,Test,England v Sri Lanka,Sri Lanka,Lost,8 wickets,2024-09-06,"Kennington Oval, London",Neutral,1,0,1,0,0,9,2024,2024-09
Sri Lanka,Test,England v Sri Lanka,England,Won,8 wickets,2024-09-06,"Kennington Oval, London",Neutral,1,1,0,0,0,9,2024,2024-09
New Zealand,Test,New Zealand v Sri Lanka,Sri Lanka,Lost,63 runs,2024-09-18,Galle International Stadium,Neutral,1,0,1,0,0,9,2024,2024-09
Sri Lanka,Test,New Zealand v Sri Lanka,New Zealand,Won,63 runs,2024-09-18,Galle International Stadium,Neutral,1,1,0,0,0,9,2024,2024-09
Bangladesh,Test,Bangladesh v India,India,Lost,280 runs,2024-09-19,"MA Chidambaram Stadium, Chepauk, Chennai",Neutral,1,0,1,0,0,9,2024,2024-09
India,Test,Bangladesh v India,Bangladesh,Won,280 runs,2024-09-19,"MA Chidambaram Stadium, Chepauk, Chennai",Neutral,1,1,0,0,0,9,2024,2024-09
New Zealand,Test,New Zealand v Sri Lanka,Sri Lanka,Lost,154 runs,2024-09-26,Galle International Stadium,Neutral,1,0,1,0,0,9,2024,2024-09
Sri Lanka,Test,New Zealand v Sri Lanka,New Zealand,Won,154 runs,2024-09-26,Galle International Stadium,Neutral,1,1,0,0,0,9,2024,2024-09
Bangladesh,Test,Bangladesh v India,India,Lost,7 wickets,2024-09-27,"Green Park, Kanpur",Neutral,1,0,1,0,0,9,2024,2024-09
India,Test,Bangladesh v India,Bangladesh,Won,7 wickets,2024-09-27,"Green Park, Kanpur",Neutral,1,1,0,0,0,9,2024,2024-09
England,Test,England v Pakistan,Pakistan,Won,47 runs,2024-10-07,Multan Cricket Stadium,Neutral,1,1,0,0,0,10,2024,2024-10
Pakistan,Test,England v Pakistan,England,Lost,47 runs,2024-10-07,Multan Cricket Stadium,Neutral,1,0,1,0,0,10,2024,2024-10
England,Test,England v Pakistan,Pakistan,Lost,152 runs,2024-10-15,Multan Cricket Stadium,Neutral,1,0,1,0,0,10,2024,2024-10
Pakistan,Test,England v Pakistan,England,Won,152 runs,2024-10-15,Multan Cricket Stadium,Neutral,1,1,0,0,0,10,2024,2024-10
India,Test,India v New Zealand,New Zealand,Lost,8 wickets,2024-10-16,"M Chinnaswamy Stadium, Bengaluru",Neutral,1,0,1,0,0,10,2024,2024-10
New Zealand,Test,India v New Zealand,India,Won,8 wickets,2024-10-16,"M Chinnaswamy Stadium, Bengaluru",Neutral,1,1,0,0,0,10,2024,2024-10
Bangladesh,Test,Bangladesh v South Africa,South Africa,Lost,7 wickets,2024-10-21,"Shere Bangla National Stadium, Mirpur",Neutral,1,0,1,0,0,10,2024,2024-10
South Africa,Test,Bangladesh v South Africa,Bangladesh,Won,7 wickets,2024-10-21,"Shere Bangla National Stadium, Mirpur",Neutral,1,1,0,0,0,10,2024,2024-10
India,Test,India v New Zealand,New Zealand,Lost,113 runs,2024-10-24,"Maharashtra Cricket Association Stadium, Pune",Neutral,1,0,1,0,0,10,2024,2024-10
New Zealand,Test,India v New Zealand,India,Won,113 runs,2024-10-24,"Maharashtra Cricket Association Stadium, Pune",Neutral,1,1,0,0,0,10,2024,2024-10
England,Test,England v Pakistan,Pakistan,Lost,9 wickets,2024-10-24,Rawalpindi Cricket Stadium,Neutral,1,0,1,0,0,10,2024,2024-10
Pakistan,Test,England v Pakistan,England,Won,9 wickets,2024-10-24,Rawalpindi Cricket Stadium,Neutral,1,1,0,0,0,10,2024,2024-10
Bangladesh,Test,Bangladesh v South Africa,South Africa,Lost,273 runs,2024-10-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",Neutral,1,0,1,0,0,10,2024,2024-10
South Africa,Test,Bangladesh v South Africa,Bangladesh,Won,273 runs,2024-10-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",Neutral,1,1,0,0,0,10,2024,2024-10
India,Test,India v New Zealand,New Zealand,Lost,25 runs,2024-11-01,"Wankhede Stadium, Mumbai",Neutral,1,0,1,0,0,11,2024,2024-11
New Zealand,Test,India v New Zealand,India,Won,25 runs,2024-11-01,"Wankhede Stadium, Mumbai",Neutral,1,1,0,0,0,11,2024,2024-11
Australia,Test,Australia v India,India,Lost,295 runs,2024-11-22,Perth Stadium,Neutral,1,0,1,0,0,11,2024,2024-11
India,Test,Australia v India,Australia,Won,295 runs,2024-11-22,Perth Stadium,Neutral,1,1,0,0,0,11,2024,2024-11
Bangladesh,Test,Bangladesh v West Indies,West Indies,Lost,201 runs,2024-11-22,"Sir Vivian Richards Stadium, North Sound, Antigua",Neutral,1,0,1,0,0,11,2024,2024-11
West Indies,Test,Bangladesh v West Indies,Bangladesh,Won,201 runs,2024-11-22,"Sir Vivian Richards Stadium, North Sound, Antigua",Neutral,1,1,0,0,0,11,2024,2024-11
South Africa,Test,South Africa v Sri Lanka,Sri Lanka,Won,233 runs,2024-11-27,"Kingsmead, Durban",Neutral,1,1,0,0,0,11,2024,2024-11
Sri Lanka,Test,South Africa v Sri Lanka,South Africa,Lost,233 runs,2024-11-27,"Kingsmead, Durban",Neutral,1,0,1,0,0,11,2024,2024-11
England,Test,England v New Zealand,New Zealand,Won,8 wickets,2024-11-28,"Hagley Oval, Christchurch",Neutral,1,1,0,0,0,11,2024,2024-11
New Zealand,Test,England v New Zealand,England,Lost,8 wickets,2024-11-28,"Hagley Oval, Christchurch",Neutral,1,0,1,0,0,11,2024,2024-11
Bangladesh,Test,Bangladesh v West Indies,West Indies,Won,101 runs,2024-11-30,"Sabina Park, Kingston, Jamaica",Neutral,1,1,0,0,0,11,2024,2024-11
West Indies,Test,Bangladesh v West Indies,Bangladesh,Lost,101 runs,2024-11-30,"Sabina Park, Kingston, Jamaica",Neutral,1,0,1,0,0,11,2024,2024-11
South Africa,Test,South Africa v Sri Lanka,Sri Lanka,Won,109 runs,2024-12-05,"St George's Park, Gqeberha",Neutral,1,1,0,0,0,12,2024,2024-12
Sri Lanka,Test,South Africa v Sri Lanka,South Africa,Lost,109 runs,2024-12-05,"St George's Park, Gqeberha",Neutral,1,0,1,0,0,12,2024,2024-12
Australia,Test,Australia v India,India,Won,10 wickets,2024-12-06,Adelaide Oval,Neutral,1,1,0,0,0,12,2024,2024-12
India,Test,Australia v India,Australia,Lost,10 wickets,2024-12-06,Adelaide Oval,Neutral,1,0,1,0,0,12,2024,2024-12
England,Test,England v New Zealand,New Zealand,Won,323 runs,2024-12-06,"Basin Reserve, Wellington",Neutral,1,1,0,0,0,12,2024,2024-12
New Zealand,Test,England v New Zealand,England,Lost,323 runs,2024-12-06,"Basin Reserve, Wellington",Neutral,1,0,1,0,0,12,2024,2024-12
Australia,Test,Australia v India,India,Drawn,Draw,2024-12-14,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Neutral,1,0,0,0,1,12,2024,2024-12
India,Test,Australia v India,Australia,Drawn,Draw,2024-12-14,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Neutral,1,0,0,0,1,12,2024,2024-12
England,Test,England v New Zealand,New Zealand,Lost,423 runs,2024-12-14,"Seddon Park, Hamilton",Neutral,1,0,1,0,0,12,2024,2024-12
New Zealand,Test,England v New Zealand,England,Won,423 runs,2024-12-14,"Seddon Park, Hamilton",Neutral,1,1,0,0,0,12,2024,2024-12
Australia,Test,Australia v India,India,Won,184 runs,2024-12-26,Melbourne Cricket Ground,Neutral,1,1,0,0,0,12,2024,2024-12
India,Test,Australia v India,Australia,Lost,184 runs,2024-12-26,Melbourne Cricket Ground,Neutral,1,0,1,0,0,12,2024,2024-12
